Unnamed: 0,Month,PLANT_NAME,MATERIAL_NAME,ACTUAL_OUTBOUND_MT,PREDICTED_OUTBOUND_MT,LABEL
,2024-01-01,CHINA-WAREHOUSE,MAT-0001,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0001
195.0,2024-01-01,CHINA-WAREHOUSE,MAT-0196,78.4,89.91289999999994,2024-01-01 | CHINA-WAREHOUSE | MAT-0196
196.0,2024-01-01,CHINA-WAREHOUSE,MAT-0197,0.13,11.570600000000002,2024-01-01 | CHINA-WAREHOUSE | MAT-0197
197.0,2024-01-01,CHINA-WAREHOUSE,MAT-0198,257.59,247.24790000000004,2024-01-01 | CHINA-WAREHOUSE | MAT-0198
198.0,2024-01-01,CHINA-WAREHOUSE,MAT-0199,0.0,1.5574,2024-01-01 | CHINA-WAREHOUSE | MAT-0199
199.0,2024-01-01,CHINA-WAREHOUSE,MAT-0200,0.6,0.4380000000000006,2024-01-01 | CHINA-WAREHOUSE | MAT-0200
200.0,2024-01-01,CHINA-WAREHOUSE,MAT-0201,125.9,170.6500999999998,2024-01-01 | CHINA-WAREHOUSE | MAT-0201
201.0,2024-01-01,CHINA-WAREHOUSE,MAT-0202,5.5,11.4904,2024-01-01 | CHINA-WAREHOUSE | MAT-0202
202.0,2024-01-01,CHINA-WAREHOUSE,MAT-0203,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0203
203.0,2024-01-01,CHINA-WAREHOUSE,MAT-0204,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0204
204.0,2024-01-01,CHINA-WAREHOUSE,MAT-0205,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0205
205.0,2024-01-01,CHINA-WAREHOUSE,MAT-0206,248.6,207.50279999999995,2024-01-01 | CHINA-WAREHOUSE | MAT-0206
206.0,2024-01-01,CHINA-WAREHOUSE,MAT-0207,0.0,13.2307,2024-01-01 | CHINA-WAREHOUSE | MAT-0207
207.0,2024-01-01,CHINA-WAREHOUSE,MAT-0208,0.0,0.207,2024-01-01 | CHINA-WAREHOUSE | MAT-0208
208.0,2024-01-01,CHINA-WAREHOUSE,MAT-0209,0.0,0.006,2024-01-01 | CHINA-WAREHOUSE | MAT-0209
209.0,2024-01-01,CHINA-WAREHOUSE,MAT-0210,0.0,6.6,2024-01-01 | CHINA-WAREHOUSE | MAT-0210
210.0,2024-01-01,CHINA-WAREHOUSE,MAT-0211,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0211
211.0,2024-01-01,CHINA-WAREHOUSE,MAT-0212,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0212
212.0,2024-01-01,CHINA-WAREHOUSE,MAT-0213,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0213
213.0,2024-01-01,CHINA-WAREHOUSE,MAT-0214,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0214
214.0,2024-01-01,CHINA-WAREHOUSE,MAT-0215,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0215
215.0,2024-01-01,CHINA-WAREHOUSE,MAT-0216,0.0,0.926,2024-01-01 | CHINA-WAREHOUSE | MAT-0216
216.0,2024-01-01,CHINA-WAREHOUSE,MAT-0217,0.0,0.0331999999999999,2024-01-01 | CHINA-WAREHOUSE | MAT-0217
217.0,2024-01-01,CHINA-WAREHOUSE,MAT-0218,0.0,1.93005,2024-01-01 | CHINA-WAREHOUSE | MAT-0218
218.0,2024-01-01,CHINA-WAREHOUSE,MAT-0219,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0219
219.0,2024-01-01,CHINA-WAREHOUSE,MAT-0220,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0220
220.0,2024-01-01,CHINA-WAREHOUSE,MAT-0221,0.0,7.4375,2024-01-01 | CHINA-WAREHOUSE | MAT-0221
221.0,2024-01-01,CHINA-WAREHOUSE,MAT-0222,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0222
222.0,2024-01-01,CHINA-WAREHOUSE,MAT-0223,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0223
223.0,2024-01-01,CHINA-WAREHOUSE,MAT-0224,0.0,0.1119999999999999,2024-01-01 | CHINA-WAREHOUSE | MAT-0224
224.0,2024-01-01,CHINA-WAREHOUSE,MAT-0225,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0225
225.0,2024-01-01,CHINA-WAREHOUSE,MAT-0226,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0226
226.0,2024-01-01,CHINA-WAREHOUSE,MAT-0227,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0227
227.0,2024-01-01,CHINA-WAREHOUSE,MAT-0228,0.0,0.53425,2024-01-01 | CHINA-WAREHOUSE | MAT-0228
228.0,2024-01-01,CHINA-WAREHOUSE,MAT-0229,424.4,379.3255000000005,2024-01-01 | CHINA-WAREHOUSE | MAT-0229
229.0,2024-01-01,CHINA-WAREHOUSE,MAT-0230,0.0,1.9728000000000008,2024-01-01 | CHINA-WAREHOUSE | MAT-0230
230.0,2024-01-01,CHINA-WAREHOUSE,MAT-0231,0.0,0.2066999999999999,2024-01-01 | CHINA-WAREHOUSE | MAT-0231
231.0,2024-01-01,CHINA-WAREHOUSE,MAT-0232,0.0,54.99050000000001,2024-01-01 | CHINA-WAREHOUSE | MAT-0232
232.0,2024-01-01,CHINA-WAREHOUSE,MAT-0233,0.08,3.4102999999999986,2024-01-01 | CHINA-WAREHOUSE | MAT-0233
233.0,2024-01-01,CHINA-WAREHOUSE,MAT-0234,0.05,29.56454999999999,2024-01-01 | CHINA-WAREHOUSE | MAT-0234
234.0,2024-01-01,CHINA-WAREHOUSE,MAT-0235,0.0,0.4276999999999999,2024-01-01 | CHINA-WAREHOUSE | MAT-0235
235.0,2024-01-01,CHINA-WAREHOUSE,MAT-0236,24.95,22.50700000000001,2024-01-01 | CHINA-WAREHOUSE | MAT-0236
236.0,2024-01-01,CHINA-WAREHOUSE,MAT-0237,0.0,7.7829,2024-01-01 | CHINA-WAREHOUSE | MAT-0237
237.0,2024-01-01,CHINA-WAREHOUSE,MAT-0238,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0238
238.0,2024-01-01,CHINA-WAREHOUSE,MAT-0239,0.0,0.2065,2024-01-01 | CHINA-WAREHOUSE | MAT-0239
239.0,2024-01-01,CHINA-WAREHOUSE,MAT-0240,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0240
240.0,2024-01-01,CHINA-WAREHOUSE,MAT-0241,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0241
241.0,2024-01-01,CHINA-WAREHOUSE,MAT-0242,0.0,10.395,2024-01-01 | CHINA-WAREHOUSE | MAT-0242
242.0,2024-01-01,CHINA-WAREHOUSE,MAT-0243,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0243
243.0,2024-01-01,CHINA-WAREHOUSE,MAT-0244,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0244
244.0,2024-01-01,CHINA-WAREHOUSE,MAT-0245,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0245
245.0,2024-01-01,CHINA-WAREHOUSE,MAT-0246,0.0,77.0869,2024-01-01 | CHINA-WAREHOUSE | MAT-0246
246.0,2024-01-01,CHINA-WAREHOUSE,MAT-0247,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0247
247.0,2024-01-01,CHINA-WAREHOUSE,MAT-0248,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0248
248.0,2024-01-01,CHINA-WAREHOUSE,MAT-0249,0.0,1.813,2024-01-01 | CHINA-WAREHOUSE | MAT-0249
249.0,2024-01-01,CHINA-WAREHOUSE,MAT-0250,0.0,0.1486,2024-01-01 | CHINA-WAREHOUSE | MAT-0250
250.0,2024-01-01,CHINA-WAREHOUSE,MAT-0251,0.0,0.5796,2024-01-01 | CHINA-WAREHOUSE | MAT-0251
251.0,2024-01-01,CHINA-WAREHOUSE,MAT-0252,0.0,0.9352,2024-01-01 | CHINA-WAREHOUSE | MAT-0252
252.0,2024-01-01,CHINA-WAREHOUSE,MAT-0253,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0253
253.0,2024-01-01,CHINA-WAREHOUSE,MAT-0254,0.0,0.64,2024-01-01 | CHINA-WAREHOUSE | MAT-0254
254.0,2024-01-01,CHINA-WAREHOUSE,MAT-0255,0.0,0.5671,2024-01-01 | CHINA-WAREHOUSE | MAT-0255
255.0,2024-01-01,CHINA-WAREHOUSE,MAT-0256,49.55,29.73000000000002,2024-01-01 | CHINA-WAREHOUSE | MAT-0256
256.0,2024-01-01,CHINA-WAREHOUSE,MAT-0257,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0257
257.0,2024-01-01,CHINA-WAREHOUSE,MAT-0258,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0258
258.0,2024-01-01,CHINA-WAREHOUSE,MAT-0259,32.51,30.929900000000053,2024-01-01 | CHINA-WAREHOUSE | MAT-0259
259.0,2024-01-01,CHINA-WAREHOUSE,MAT-0260,0.0,0.0006,2024-01-01 | CHINA-WAREHOUSE | MAT-0260
260.0,2024-01-01,CHINA-WAREHOUSE,MAT-0261,1.05,38.691600000000015,2024-01-01 | CHINA-WAREHOUSE | MAT-0261
261.0,2024-01-01,CHINA-WAREHOUSE,MAT-0262,0.0,0.495,2024-01-01 | CHINA-WAREHOUSE | MAT-0262
262.0,2024-01-01,CHINA-WAREHOUSE,MAT-0263,0.0,8.870999999999999,2024-01-01 | CHINA-WAREHOUSE | MAT-0263
263.0,2024-01-01,CHINA-WAREHOUSE,MAT-0264,569.31,535.1223999999995,2024-01-01 | CHINA-WAREHOUSE | MAT-0264
264.0,2024-01-01,CHINA-WAREHOUSE,MAT-0265,867.17,672.787499999999,2024-01-01 | CHINA-WAREHOUSE | MAT-0265
265.0,2024-01-01,CHINA-WAREHOUSE,MAT-0266,59.63,50.82080000000006,2024-01-01 | CHINA-WAREHOUSE | MAT-0266
266.0,2024-01-01,CHINA-WAREHOUSE,MAT-0267,0.0,34.822,2024-01-01 | CHINA-WAREHOUSE | MAT-0267
267.0,2024-01-01,CHINA-WAREHOUSE,MAT-0268,240.06,205.4805500000002,2024-01-01 | CHINA-WAREHOUSE | MAT-0268
268.0,2024-01-01,CHINA-WAREHOUSE,MAT-0269,33.01,20.59,2024-01-01 | CHINA-WAREHOUSE | MAT-0269
269.0,2024-01-01,CHINA-WAREHOUSE,MAT-0270,397.01,331.1078999999996,2024-01-01 | CHINA-WAREHOUSE | MAT-0270
270.0,2024-01-01,CHINA-WAREHOUSE,MAT-0271,0.0,0.012,2024-01-01 | CHINA-WAREHOUSE | MAT-0271
271.0,2024-01-01,CHINA-WAREHOUSE,MAT-0272,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0272
272.0,2024-01-01,CHINA-WAREHOUSE,MAT-0273,0.0,2.2306,2024-01-01 | CHINA-WAREHOUSE | MAT-0273
273.0,2024-01-01,CHINA-WAREHOUSE,MAT-0274,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0274
274.0,2024-01-01,CHINA-WAREHOUSE,MAT-0275,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0275
275.0,2024-01-01,CHINA-WAREHOUSE,MAT-0276,0.0,9.9041,2024-01-01 | CHINA-WAREHOUSE | MAT-0276
276.0,2024-01-01,CHINA-WAREHOUSE,MAT-0277,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0277
277.0,2024-01-01,CHINA-WAREHOUSE,MAT-0278,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0278
278.0,2024-01-01,CHINA-WAREHOUSE,MAT-0279,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0279
279.0,2024-01-01,CHINA-WAREHOUSE,MAT-0280,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0280
280.0,2024-01-01,CHINA-WAREHOUSE,MAT-0281,0.09,0.1477999999999999,2024-01-01 | CHINA-WAREHOUSE | MAT-0281
281.0,2024-01-01,CHINA-WAREHOUSE,MAT-0282,0.0,0.0834,2024-01-01 | CHINA-WAREHOUSE | MAT-0282
282.0,2024-01-01,CHINA-WAREHOUSE,MAT-0283,0.0,0.0006,2024-01-01 | CHINA-WAREHOUSE | MAT-0283
283.0,2024-01-01,CHINA-WAREHOUSE,MAT-0284,0.0,0.1499,2024-01-01 | CHINA-WAREHOUSE | MAT-0284
284.0,2024-01-01,CHINA-WAREHOUSE,MAT-0285,0.0,0.495,2024-01-01 | CHINA-WAREHOUSE | MAT-0285
285.0,2024-01-01,CHINA-WAREHOUSE,MAT-0286,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0286
286.0,2024-01-01,CHINA-WAREHOUSE,MAT-0287,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0287
287.0,2024-01-01,CHINA-WAREHOUSE,MAT-0288,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0288
288.0,2024-01-01,CHINA-WAREHOUSE,MAT-0289,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0289
289.0,2024-01-01,CHINA-WAREHOUSE,MAT-0290,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0290
290.0,2024-01-01,CHINA-WAREHOUSE,MAT-0291,0.0,0.0805,2024-01-01 | CHINA-WAREHOUSE | MAT-0291
291.0,2024-01-01,CHINA-WAREHOUSE,MAT-0292,0.0,0.7425,2024-01-01 | CHINA-WAREHOUSE | MAT-0292
292.0,2024-01-01,CHINA-WAREHOUSE,MAT-0293,0.0,2.25,2024-01-01 | CHINA-WAREHOUSE | MAT-0293
293.0,2024-01-01,CHINA-WAREHOUSE,MAT-0294,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0294
294.0,2024-01-01,CHINA-WAREHOUSE,MAT-0295,1.38,4.825799999999998,2024-01-01 | CHINA-WAREHOUSE | MAT-0295
295.0,2024-01-01,CHINA-WAREHOUSE,MAT-0296,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0296
296.0,2024-01-01,CHINA-WAREHOUSE,MAT-0297,0.0,1.53,2024-01-01 | CHINA-WAREHOUSE | MAT-0297
297.0,2024-01-01,CHINA-WAREHOUSE,MAT-0298,0.0,0.2483999999999999,2024-01-01 | CHINA-WAREHOUSE | MAT-0298
298.0,2024-01-01,CHINA-WAREHOUSE,MAT-0299,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0299
299.0,2024-01-01,CHINA-WAREHOUSE,MAT-0300,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0300
300.0,2024-01-01,CHINA-WAREHOUSE,MAT-0301,0.0,0.89375,2024-01-01 | CHINA-WAREHOUSE | MAT-0301
301.0,2024-01-01,CHINA-WAREHOUSE,MAT-0302,0.0,0.7122499999999999,2024-01-01 | CHINA-WAREHOUSE | MAT-0302
302.0,2024-01-01,CHINA-WAREHOUSE,MAT-0303,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0303
303.0,2024-01-01,CHINA-WAREHOUSE,MAT-0304,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0304
304.0,2024-01-01,CHINA-WAREHOUSE,MAT-0305,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0305
305.0,2024-01-01,CHINA-WAREHOUSE,MAT-0306,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0306
306.0,2024-01-01,CHINA-WAREHOUSE,MAT-0307,0.0,14.2015,2024-01-01 | CHINA-WAREHOUSE | MAT-0307
307.0,2024-01-01,CHINA-WAREHOUSE,MAT-0308,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0308
308.0,2024-01-01,CHINA-WAREHOUSE,MAT-0309,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0309
309.0,2024-01-01,CHINA-WAREHOUSE,MAT-0310,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0310
310.0,2024-01-01,CHINA-WAREHOUSE,MAT-0311,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0311
311.0,2024-01-01,CHINA-WAREHOUSE,MAT-0312,0.0,4.089799999999998,2024-01-01 | CHINA-WAREHOUSE | MAT-0312
312.0,2024-01-01,CHINA-WAREHOUSE,MAT-0313,0.03,0.3169000000000007,2024-01-01 | CHINA-WAREHOUSE | MAT-0313
313.0,2024-01-01,CHINA-WAREHOUSE,MAT-0314,519.4399999999999,418.9508000000002,2024-01-01 | CHINA-WAREHOUSE | MAT-0314
314.0,2024-01-01,CHINA-WAREHOUSE,MAT-0315,7.53,14.954099999999984,2024-01-01 | CHINA-WAREHOUSE | MAT-0315
315.0,2024-01-01,CHINA-WAREHOUSE,MAT-0316,140.32,232.41009999999983,2024-01-01 | CHINA-WAREHOUSE | MAT-0316
316.0,2024-01-01,CHINA-WAREHOUSE,MAT-0317,88.5,63.351000000000006,2024-01-01 | CHINA-WAREHOUSE | MAT-0317
317.0,2024-01-01,CHINA-WAREHOUSE,MAT-0318,346.82,291.9526999999998,2024-01-01 | CHINA-WAREHOUSE | MAT-0318
318.0,2024-01-01,CHINA-WAREHOUSE,MAT-0319,1212.86,1069.505,2024-01-01 | CHINA-WAREHOUSE | MAT-0319
319.0,2024-01-01,CHINA-WAREHOUSE,MAT-0320,0.3,6.808399999999991,2024-01-01 | CHINA-WAREHOUSE | MAT-0320
320.0,2024-01-01,CHINA-WAREHOUSE,MAT-0321,1619.75,1363.371000000001,2024-01-01 | CHINA-WAREHOUSE | MAT-0321
321.0,2024-01-01,CHINA-WAREHOUSE,MAT-0322,74.25,150.75809999999998,2024-01-01 | CHINA-WAREHOUSE | MAT-0322
322.0,2024-01-01,CHINA-WAREHOUSE,MAT-0323,25.5,27.724399999999992,2024-01-01 | CHINA-WAREHOUSE | MAT-0323
323.0,2024-01-01,CHINA-WAREHOUSE,MAT-0324,6.76,13.337599999999991,2024-01-01 | CHINA-WAREHOUSE | MAT-0324
324.0,2024-01-01,CHINA-WAREHOUSE,MAT-0325,130.88,145.5102999999998,2024-01-01 | CHINA-WAREHOUSE | MAT-0325
325.0,2024-01-01,CHINA-WAREHOUSE,MAT-0326,24.75,19.3786,2024-01-01 | CHINA-WAREHOUSE | MAT-0326
326.0,2024-01-01,CHINA-WAREHOUSE,MAT-0327,87.5,83.37540000000001,2024-01-01 | CHINA-WAREHOUSE | MAT-0327
327.0,2024-01-01,CHINA-WAREHOUSE,MAT-0328,463.51,384.0734999999999,2024-01-01 | CHINA-WAREHOUSE | MAT-0328
328.0,2024-01-01,CHINA-WAREHOUSE,MAT-0329,0.0,0.675,2024-01-01 | CHINA-WAREHOUSE | MAT-0329
329.0,2024-01-01,CHINA-WAREHOUSE,MAT-0330,0.0,0.0008,2024-01-01 | CHINA-WAREHOUSE | MAT-0330
330.0,2024-01-01,CHINA-WAREHOUSE,MAT-0331,0.0,0.2811,2024-01-01 | CHINA-WAREHOUSE | MAT-0331
331.0,2024-01-01,CHINA-WAREHOUSE,MAT-0332,1100.07,879.0584000000011,2024-01-01 | CHINA-WAREHOUSE | MAT-0332
332.0,2024-01-01,CHINA-WAREHOUSE,MAT-0333,0.1,37.23109999999995,2024-01-01 | CHINA-WAREHOUSE | MAT-0333
333.0,2024-01-01,CHINA-WAREHOUSE,MAT-0334,0.0,0.3542,2024-01-01 | CHINA-WAREHOUSE | MAT-0334
334.0,2024-01-01,CHINA-WAREHOUSE,MAT-0335,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0335
335.0,2024-01-01,CHINA-WAREHOUSE,MAT-0336,0.0,0.33,2024-01-01 | CHINA-WAREHOUSE | MAT-0336
336.0,2024-01-01,CHINA-WAREHOUSE,MAT-0337,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0337
337.0,2024-01-01,CHINA-WAREHOUSE,MAT-0338,1.55,3.4619000000000044,2024-01-01 | CHINA-WAREHOUSE | MAT-0338
338.0,2024-01-01,CHINA-WAREHOUSE,MAT-0339,0.66,3.316300000000001,2024-01-01 | CHINA-WAREHOUSE | MAT-0339
339.0,2024-01-01,CHINA-WAREHOUSE,MAT-0340,149.22,136.14099999999985,2024-01-01 | CHINA-WAREHOUSE | MAT-0340
340.0,2024-01-01,CHINA-WAREHOUSE,MAT-0341,0.0,104.77170000000002,2024-01-01 | CHINA-WAREHOUSE | MAT-0341
341.0,2024-01-01,CHINA-WAREHOUSE,MAT-0342,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0342
342.0,2024-01-01,CHINA-WAREHOUSE,MAT-0343,0.0,0.005,2024-01-01 | CHINA-WAREHOUSE | MAT-0343
343.0,2024-01-01,CHINA-WAREHOUSE,MAT-0344,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0344
344.0,2024-01-01,CHINA-WAREHOUSE,MAT-0345,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0345
345.0,2024-01-01,CHINA-WAREHOUSE,MAT-0346,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0346
346.0,2024-01-01,CHINA-WAREHOUSE,MAT-0347,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0347
347.0,2024-01-01,CHINA-WAREHOUSE,MAT-0348,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0348
348.0,2024-01-01,CHINA-WAREHOUSE,MAT-0349,0.0,0.7425,2024-01-01 | CHINA-WAREHOUSE | MAT-0349
349.0,2024-01-01,CHINA-WAREHOUSE,MAT-0350,0.0,0.017,2024-01-01 | CHINA-WAREHOUSE | MAT-0350
350.0,2024-01-01,CHINA-WAREHOUSE,MAT-0351,0.0,1.7359,2024-01-01 | CHINA-WAREHOUSE | MAT-0351
351.0,2024-01-01,CHINA-WAREHOUSE,MAT-0352,2.95,1.9039999999999984,2024-01-01 | CHINA-WAREHOUSE | MAT-0352
352.0,2024-01-01,CHINA-WAREHOUSE,MAT-0353,103.14,100.1721,2024-01-01 | CHINA-WAREHOUSE | MAT-0353
353.0,2024-01-01,CHINA-WAREHOUSE,MAT-0354,0.0,161.7,2024-01-01 | CHINA-WAREHOUSE | MAT-0354
354.0,2024-01-01,CHINA-WAREHOUSE,MAT-0355,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0355
355.0,2024-01-01,CHINA-WAREHOUSE,MAT-0356,19.66,38.41884999999997,2024-01-01 | CHINA-WAREHOUSE | MAT-0356
356.0,2024-01-01,CHINA-WAREHOUSE,MAT-0357,0.05,1.0369999999999993,2024-01-01 | CHINA-WAREHOUSE | MAT-0357
357.0,2024-01-01,CHINA-WAREHOUSE,MAT-0358,0.0,0.2930999999999999,2024-01-01 | CHINA-WAREHOUSE | MAT-0358
358.0,2024-01-01,CHINA-WAREHOUSE,MAT-0359,0.0,11.88,2024-01-01 | CHINA-WAREHOUSE | MAT-0359
359.0,2024-01-01,CHINA-WAREHOUSE,MAT-0360,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0360
360.0,2024-01-01,CHINA-WAREHOUSE,MAT-0361,0.0,0.24,2024-01-01 | CHINA-WAREHOUSE | MAT-0361
361.0,2024-01-01,CHINA-WAREHOUSE,MAT-0362,0.0,10.738,2024-01-01 | CHINA-WAREHOUSE | MAT-0362
362.0,2024-01-01,CHINA-WAREHOUSE,MAT-0363,0.0,18.164,2024-01-01 | CHINA-WAREHOUSE | MAT-0363
363.0,2024-01-01,CHINA-WAREHOUSE,MAT-0364,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0364
364.0,2024-01-01,CHINA-WAREHOUSE,MAT-0365,0.0,0.6,2024-01-01 | CHINA-WAREHOUSE | MAT-0365
365.0,2024-01-01,CHINA-WAREHOUSE,MAT-0366,0.0,0.65,2024-01-01 | CHINA-WAREHOUSE | MAT-0366
366.0,2024-01-01,CHINA-WAREHOUSE,MAT-0367,0.0,0.5775,2024-01-01 | CHINA-WAREHOUSE | MAT-0367
367.0,2024-01-01,CHINA-WAREHOUSE,MAT-0368,0.0,0.22,2024-01-01 | CHINA-WAREHOUSE | MAT-0368
368.0,2024-01-01,CHINA-WAREHOUSE,MAT-0369,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0369
369.0,2024-01-01,CHINA-WAREHOUSE,MAT-0370,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0370
370.0,2024-01-01,CHINA-WAREHOUSE,MAT-0371,0.0,1.92,2024-01-01 | CHINA-WAREHOUSE | MAT-0371
371.0,2024-01-01,CHINA-WAREHOUSE,MAT-0372,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0372
372.0,2024-01-01,CHINA-WAREHOUSE,MAT-0373,0.0,0.2308999999999999,2024-01-01 | CHINA-WAREHOUSE | MAT-0373
373.0,2024-01-01,CHINA-WAREHOUSE,MAT-0374,24.76,28.622600000000023,2024-01-01 | CHINA-WAREHOUSE | MAT-0374
374.0,2024-01-01,CHINA-WAREHOUSE,MAT-0375,25.6,25.565199999999987,2024-01-01 | CHINA-WAREHOUSE | MAT-0375
375.0,2024-01-01,CHINA-WAREHOUSE,MAT-0376,0.0,17.745800000000003,2024-01-01 | CHINA-WAREHOUSE | MAT-0376
376.0,2024-01-01,CHINA-WAREHOUSE,MAT-0377,0.0,5.2145,2024-01-01 | CHINA-WAREHOUSE | MAT-0377
377.0,2024-01-01,CHINA-WAREHOUSE,MAT-0378,61.88,58.09040000000005,2024-01-01 | CHINA-WAREHOUSE | MAT-0378
378.0,2024-01-01,CHINA-WAREHOUSE,MAT-0379,546.72,447.6070000000003,2024-01-01 | CHINA-WAREHOUSE | MAT-0379
379.0,2024-01-01,CHINA-WAREHOUSE,MAT-0380,198.13,151.33079999999978,2024-01-01 | CHINA-WAREHOUSE | MAT-0380
380.0,2024-01-01,CHINA-WAREHOUSE,MAT-0381,0.0,2.774000000000001,2024-01-01 | CHINA-WAREHOUSE | MAT-0381
381.0,2024-01-01,CHINA-WAREHOUSE,MAT-0382,1311.87,1127.7261999999985,2024-01-01 | CHINA-WAREHOUSE | MAT-0382
382.0,2024-01-01,CHINA-WAREHOUSE,MAT-0383,99.0,74.95920000000002,2024-01-01 | CHINA-WAREHOUSE | MAT-0383
383.0,2024-01-01,CHINA-WAREHOUSE,MAT-0384,0.0,45.78910000000002,2024-01-01 | CHINA-WAREHOUSE | MAT-0384
384.0,2024-01-01,CHINA-WAREHOUSE,MAT-0385,0.0,4.4115,2024-01-01 | CHINA-WAREHOUSE | MAT-0385
385.0,2024-01-01,CHINA-WAREHOUSE,MAT-0386,77.03,57.7186,2024-01-01 | CHINA-WAREHOUSE | MAT-0386
386.0,2024-01-01,CHINA-WAREHOUSE,MAT-0387,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0387
387.0,2024-01-01,CHINA-WAREHOUSE,MAT-0388,0.0,51.2663,2024-01-01 | CHINA-WAREHOUSE | MAT-0388
388.0,2024-01-01,CHINA-WAREHOUSE,MAT-0389,582.02,530.7186999999993,2024-01-01 | CHINA-WAREHOUSE | MAT-0389
389.0,2024-01-01,CHINA-WAREHOUSE,MAT-0390,106.58,85.33009999999999,2024-01-01 | CHINA-WAREHOUSE | MAT-0390
390.0,2024-01-01,CHINA-WAREHOUSE,MAT-0391,0.0,1.0302000000000002,2024-01-01 | CHINA-WAREHOUSE | MAT-0391
