Month,PLANT_NAME,MATERIAL_NAME,UNRESRICTED_STOCK
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0025,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0026,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0027,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0028,19250
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0029,15800
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0030,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0031,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0032,25500
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0033,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0034,11000
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0035,521825
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0036,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0037,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0038,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0039,19250
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0040,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0041,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0042,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0043,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0044,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0045,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0046,115425
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0047,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0048,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0049,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0050,330000
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0051,1981175
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0052,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0053,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0054,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0055,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0056,992000
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0057,189425
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0058,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0059,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0060,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0061,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0062,632500
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0063,8150
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0064,2100
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0065,706325
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0066,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0067,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0068,49500
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0069,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0070,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0071,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0072,389825
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0073,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0074,72600
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0075,256775
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0076,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0077,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0078,97250
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0079,1075
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0080,19250
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0081,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0082,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0083,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0084,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0085,72475
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0086,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0087,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0088,9525
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0089,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0090,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0091,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0092,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0093,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0094,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0095,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0096,8250
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0097,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0098,24600
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0099,1742025
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0100,3550
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0101,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0102,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0103,850
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0104,12375
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0105,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0106,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0107,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0108,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0109,226700
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0110,38625
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0111,2750
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0112,135700
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0113,191075
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0114,93450
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0115,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0116,48075
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0117,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0118,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0119,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0120,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0121,24700
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0122,144850
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0123,98850
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0124,8250
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0125,4075
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0126,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0127,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0128,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0129,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0130,184675
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0131,75625
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0132,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0133,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0134,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0135,503250
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0136,12375
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0137,1872750
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0138,21400
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0139,7200
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0140,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0141,72725
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0142,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0143,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0144,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0145,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0146,13725
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0147,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0148,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0149,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0150,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0151,5097000
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0152,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0153,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0154,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0155,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0156,39600
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0157,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0158,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0159,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0160,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0161,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0162,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0163,21925
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0164,46750
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0165,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0166,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0167,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0168,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0169,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0170,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0171,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0172,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0173,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0174,5500
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0175,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0176,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0177,5825
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0178,873825
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0179,23375
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0180,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0181,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0182,13750
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0183,350
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0184,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0185,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0186,1167100
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0187,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0188,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0189,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0190,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0191,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0192,85250
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0193,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0194,5425
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0195,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0196,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0197,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0198,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0199,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0200,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0201,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0202,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0203,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0204,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0205,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0206,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0207,42625
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0208,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0209,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0210,232375
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0211,24750
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0212,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0213,123600
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0214,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0215,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0216,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0217,101250
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0218,99000
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0219,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0220,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0221,187425
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0222,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0223,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0224,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0225,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0226,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0227,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0228,198200
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0229,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0230,189050
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0231,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0232,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0233,193500
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0234,321175
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0235,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0236,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0237,1017100
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0238,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0239,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0240,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0241,3600
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0242,6475
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0243,58100
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0244,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0245,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0246,22200
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0247,253025
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0248,8600
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0249,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0250,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0251,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0252,2750
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0253,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0254,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0255,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0256,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0257,1500
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0258,14250
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0259,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0260,4200
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0261,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0262,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0263,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0264,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0265,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0266,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0267,49500
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0268,149975
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0269,17650
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0270,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0271,336400
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0272,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0273,48125
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0274,19250
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0275,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0276,4125
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0277,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0278,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0279,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0280,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0281,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0282,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0283,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0284,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0285,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0286,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0287,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0288,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0289,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0290,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0291,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0292,173250
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0293,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0294,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0295,247500
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0296,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0297,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0298,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0299,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0300,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0301,193850
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0302,147075
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0303,105900
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0304,94750
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0305,4125
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0306,8250
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0307,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0308,42575
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0309,49500
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0310,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0311,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0312,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0313,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0314,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0315,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0316,15100
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0317,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0318,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0319,10850
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0320,700
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0321,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0322,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0323,25500
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0324,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0325,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0326,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0327,250775
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0328,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0329,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0330,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0331,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0332,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0333,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0334,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0335,1633500
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0336,496200
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0337,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0338,208425
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0339,38900
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0340,127575
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0341,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0342,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0343,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0344,187000
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0345,172550
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0346,850
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0347,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0348,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0349,74250
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0350,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0351,20600
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0352,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0353,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0354,48125
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0355,187000
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0356,33925
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0357,11675
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0358,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0359,36975
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0360,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0361,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0362,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0363,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0364,38500
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0365,3525
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0366,273750
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0367,24750
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0368,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0369,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0370,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0371,507000
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0372,178475
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0373,48075
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0374,55000
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0375,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0376,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0377,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0378,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0379,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0380,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0381,2419675
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0382,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0383,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0384,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0385,11675
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0386,20575
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0387,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0388,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0389,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0390,405800
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0391,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0392,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0393,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0394,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0395,207400
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0396,46750
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0397,191325
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0398,67775
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0399,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0400,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0401,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0402,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0403,4850
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0404,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0405,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0406,24750
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0407,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0408,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0409,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0410,499175
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0411,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0412,7200
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0413,1153625
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0414,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0415,164950
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0416,1359450
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0417,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0418,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0419,198000
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0420,4075
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0421,712800
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0422,4100
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0423,23375
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0424,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0425,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0426,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0427,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0428,1312975
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0429,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0430,0
2024-01-01,SINGAPORE-WAREHOUSE,MAT-0431,0
2024-02-01,CHINA-WAREHOUSE,MAT-0001,1843725
2024-02-01,CHINA-WAREHOUSE,MAT-0002,1175
2024-02-01,CHINA-WAREHOUSE,MAT-0003,112540
2024-02-01,CHINA-WAREHOUSE,MAT-0004,83925
2024-02-01,CHINA-WAREHOUSE,MAT-0005,0
2024-02-01,CHINA-WAREHOUSE,MAT-0006,3850
2024-02-01,CHINA-WAREHOUSE,MAT-0007,803375
2024-02-01,CHINA-WAREHOUSE,MAT-0008,1250
2024-02-01,CHINA-WAREHOUSE,MAT-0009,202800
2024-02-01,CHINA-WAREHOUSE,MAT-0010,0
2024-02-01,CHINA-WAREHOUSE,MAT-0011,0
2024-02-01,CHINA-WAREHOUSE,MAT-0012,0
